RNUM,MEDIATITLE,PLACENAME,ADDRESS
2414,"너의 밤이 되어줄게","KT&G 상상마당 춘천 아트센터","강원도 춘천시 스포츠타운길399번길 25"
2415,"너의 밤이 되어줄게",일산로,"경기도 고양시 일산서구 일산로725번길 5-7"
2416,"너의 밤이 되어줄게",카페루헤,"경기도 안산시 단원구 서위매봉길 32"
2417,"너의 밤이 되어줄게",씨호린,"서울특별시 강남구 도산대로63길 18"
2418,"너의 밤이 되어줄게","마노디셰프 삼성점","서울특별시 강남구 테헤란로87길 21"
2419,"너의 밤이 되어줄게",도봉탑유도관,"서울특별시 도봉구 방학로 204 화성빌딩 3층"
2420,"너의 밤이 되어줄게",와우어린이공원,"서울특별시 마포구 독막로19길 20-13"
2421,"너의 밤이 되어줄게","대원정사 옥상주차장","서울특별시 용산구 두텁바위로60길 49"
2422,"너의 밤이 되어줄게","서울 후암동 아파트","서울특별시 용산구 두텁바위로60길 78"
2423,"너의 밤이 되어줄게","후암동 옥탑방","서울특별시 용산구 두텁바위로60길 78"
2424,"너의 밤이 되어줄게",JCC크리에이티브센터,"서울특별시 종로구 창경궁로35길 45"
2425,"너의 밤이 되어줄게",비토가사진관,"서울특별시 종로구 창덕궁5길 8"
2426,"너의 밤이 되어줄게","IDEA VILL","서울특별시 종로구 평창16길 27"
2427,"너의 밤이 되어줄게","평창동 맨션 466-14","서울특별시 종로구 평창32길 17"
2428,"너의 밤이 되어줄게","서울 평창동 맨션 387-25","서울특별시 종로구 평창길 103"
2429,"너의 밤이 되어줄게",참샘골공원,"서울특별시 종로구 평창동 470"
2430,"너의 밤이 되어줄게",아벨서점,"인천광역시 동구 금곡로 5-1"
2431,"넌 내게 반했어",북촌한옥마을,"서울특별시 종로구 계동 128-7"
2432,"넌 내게 반했어","표선 등대","제주특별자치도 서귀포시 표선면 민속해안로 532"
2433,"넌 어느 별에서 왔니",제장마을,"강원도 정선군 신동읍 제장길 1-38"
2434,"넌 어느 별에서 왔니",성산대교,"서울특별시 마포구 망원동 성산대교"
2435,"넌 어느 별에서 왔니","켄싱턴호텔 여의도","서울특별시 영등포구 국회대로76길 16"
2436,"넌 어느 별에서 왔니","영풍문고 종로본점","서울특별시 종로구 청계천로 41"
2437,"넌 어느 별에서 왔니",서울광장,"서울특별시 중구 태평로1가 54-3"
2438,"널 만질거야",N서울타워,"서울특별시 용산구 남산공원길 105"
2690,누구세요,MBC일산드림센터,"경기도 고양시 일산동구 호수로 596"
2691,누구세요,더비,"경기도 양평군 강하면 강남로 469"
2692,누구세요,서강대교,"서울특별시 영등포구 여의도동 서강대교"
2693,누구세요,노들섬,"서울특별시 용산구 양녕로 445"
2694,누구세요,청운공원,"서울특별시 종로구 창의문로 119 청운 공원"
2695,누구세요,도하루제과,"서울특별시 종로구 창의문로 144"
2696,"눈의 여왕",강남대학교,"경기도 용인시 기흥구 구갈동 111"
2697,"눈의 여왕",경주월드,"경상북도 경주시 보문로 544"
2698,"눈의 여왕","계명대학교 대명캠퍼스","대구광역시 남구 명덕로 104"
2699,"눈의 여왕",강남역,"서울특별시 강남구 강남대로 396"
2700,"눈의 여왕",경의선숲길공원,"서울특별시 마포구 연남동 연남로 80"
2701,"눈의 여왕",가든포에트,"서울특별시 마포구 와우산로14길 12"
2702,"눈의 여왕",센트럴시티터미널,"서울특별시 서초구 신반포로 176"
2703,"눈의 여왕",반포한강공원,"서울특별시 서초구 신반포로11길 40"
2704,"눈의 여왕",주한앙골라대사관저,"서울특별시 성북구 선잠로2길 211"
2705,"눈의 여왕",63스퀘어,"서울특별시 영등포구 63로 50"
2706,"눈의 여왕",여의도공원,"서울특별시 영등포구 여의공원로 68"
2707,"눈의 여왕",서강대교,"서울특별시 영등포구 여의도동 서강대교"
2708,"눈의 여왕","그랜드하얏트 서울","서울특별시 용산구 소월로 322"
2709,"눈의 여왕","쌍대포소금구이 본점","서울특별시 용산구 청파로 291"
2710,"눈의 여왕",평화시장,"서울특별시 중구 청계천로 274"
2711,"눈의 여왕",서울광장,"서울특별시 중구 태평로1가 54-3"
2712,"눈의 여왕",연기복싱체육관,"세종특별자치시 조치원읍 새내13길 7"
2713,"눈의 여왕","선문대학교 아산캠퍼스","충청남도 아산시 탕정면 선문로221번길 70"
2714,"눈이 부시게",청아공원기독교전용관,"경기도 고양시 일산동구 은마길 129"
2715,"눈이 부시게","인천 용현동 개인주택","인천광역시 미추홀구 수봉남로18번길 81-22"
2716,"눈이 부시게",순천드라마촬영장,"전라남도 순천시 비례골길 24"
2751,"다시 만난 세계",퍼스트가든,"경기도 파주시 탑삭골길 260"
2752,"다시 만난 세계",아트갤러리카페,"경기도 파주시 회동길 445-2"
2753,"다시 만난 세계","SMT HOUSE 차이나룸 청담점","서울특별시 강남구 압구정로79길 58"
2754,"다시 만난 세계","서울특별시 보라매병원","서울특별시 동작구 보라매로5길 20"
2755,"다시 만난 세계",경의선숲길공원,"서울특별시 마포구 연남동 연남로 80"
2756,"다시 만난 세계",원효대교,"서울특별시 영등포구 여의도동 원효대교"
2757,"다시 만난 세계","회현동 맨션","서울특별시 중구 퇴계로6가길 36-2"
2782,"닥치고 꽃미남 밴드",오산고등학교,"서울특별시 용산구 보광로7길 17"
2783,"닥치고 꽃미남 밴드","마로니에 공원","서울특별시 종로구 대학로 104"
2784,"닥터 이방인",더그림,"경기도 양평군 옥천면 사나사길 175"
2785,"닥터 이방인","가톨릭관동대학교 국제성모병원","인천광역시 서구 심곡로100번길 25"
2786,"닥터 진",고석정,"강원도 철원군 동송읍 태봉로 1825"
2787,"닥터 진","용인 대장금 파크","경기도 용인시 처인구 백암면 용천드라마길 25"
2788,"닥터 프리즈너",동작대교,"서울특별시 용산구 이촌동 동작대교"
2789,"닥터 프리즈너",인천국제공항,"인천광역시 중구 공항로 272"
2790,"닥터 프리즈너","장흥교도소 세트장","전라남도 장흥군 장흥읍 원도리 191"
2791,닥터스,"경강역 (폐역)","강원도 춘천시 남산면 서백길 62-52"
2792,닥터스,북한강철교,"경기도 양평군 양서면 양수리 511-2"
2793,닥터스,벽초지수목원,"경기도 파주시 광탄면 부흥로 242"
2794,닥터스,플럼라인,"경기도 파주시 문발로 165"
2795,닥터스,화이트블럭,"경기도 파주시 탄현면 헤이리마을길 72"
2796,닥터스,라드,"서울특별시 마포구 잔다리로3안길 23"
2797,닥터스,"이화동 마을박물관","서울특별시 종로구 낙산성곽서1길 14"
2798,닥터스,연기복싱체육관,"세종특별자치시 조치원읍 새내13길 7"
2799,닥터스,"청라 커널웨이","인천광역시 서구 경서동 953-19"
2800,닥터스,인천보건고등학교,"인천광역시 서구 서달로 58-16"
2801,닥터스,"오크우드프리미어 인천","인천광역시 연수구 컨벤시아대로 165"
2802,닥터챔프,N서울타워,"서울특별시 용산구 남산공원길 105"
2803,"닥터 프리즈너",화전동벽화마을,"경기도 고양시 덕양구 중앙로78번안길 88"
2804,"닥터 프리즈너",안단테153,"경기도 파주시 시민회관길 15"
2805,"닥터 프리즈너",서울어린이대공원,"서울특별시 광진구 능동로 216"
2806,"닥터 프리즈너","송파 아이파크","서울특별시 송파구 문정동 법원로 55"
2807,"단, 하나의 사랑",제이드가든,"강원도 춘천시 남산면 햇골길 80"
2808,"단, 하나의 사랑","KT&G 상상마당 춘천 아트센터","강원도 춘천시 스포츠타운길399번길 25"
2809,"단, 하나의 사랑",청아공원기독교전용관,"경기도 고양시 일산동구 은마길 129"
2810,"단, 하나의 사랑","아임홈 백현점","경기도 성남시 분당구 판교역로10번길 3-1"
2811,"단, 하나의 사랑",엑스포다리,"대전광역시 유성구 도룡동"
2812,"단, 하나의 사랑",이랜드크루즈,"서울특별시 영등포구 여의동로 280"
2813,"단, 하나의 사랑",인천대공원,"인천광역시 남동구 무네미로 236"
2814,"단, 하나의 사랑","아트센터 인천","인천광역시 연수구 아트센터대로 222"
2815,"단, 하나의 사랑",송도센트럴파크,"인천광역시 연수구 컨벤시아대로 160"
2816,"단, 하나의 사랑",합덕성당,"충청남도 당진시 합덕읍 합덕성당2길 22"
2817,"달리와 감자탕","오크밸리 리조트","강원도 원주시 지정면 오크밸리1길 66"
2818,"달리와 감자탕",킨텍스,"경기도 고양시 일산서구 킨텍스로 217-60"
2819,"달리와 감자탕",올드스탠드,"경기도 성남시 분당구 판교역로10번길 27"
2820,"달리와 감자탕",수정로188번길,"경기도 성남시 수정구 수정로188번길"
2821,"달리와 감자탕","미메시스 아트 뮤지엄","경기도 파주시 문발동 253"
2822,"달리와 감자탕","경기영어마을 파주캠퍼스","경기도 파주시 탄현면 얼음실로 40"
2823,"달리와 감자탕",화이트블럭,"경기도 파주시 탄현면 헤이리마을길 72"
2824,"달리와 감자탕","오스템임플란트 중앙연구소","서울특별시 강서구 마곡중앙12로 3"
2825,"달리와 감자탕","메이필드 호텔","서울특별시 강서구 방화대로 94"
2826,"달리와 감자탕",마들원,"서울특별시 노원구 공릉로62길 27-11"
2827,"달리와 감자탕",동아디지털미디어센터,"서울특별시 마포구 매봉산로 75"
2828,"달리와 감자탕",콜린,"서울특별시 마포구 어울마당로 45"
2829,"달리와 감자탕","족발야시장 성신여대점","서울특별시 성북구 보문로34길 35"
2830,"달리와 감자탕",IFC서울,"서울특별시 영등포구 국제금융로 10"
2831,"달리와 감자탕",파크원,"서울특별시 영등포구 여의대로 108"
2832,"달리와 감자탕",샛강다리,"서울특별시 영등포구 여의도동 39"
2833,"달리와 감자탕",서강대교,"서울특별시 영등포구 여의도동 서강대교"
2834,"달리와 감자탕",독서당어린이공원,"서울특별시 용산구 한남동 1-32"
2835,"달리와 감자탕",포시즌스호텔,"서울특별시 종로구 새문안로 97"
2836,"달리와 감자탕","서울 창신동 개인주택","서울특별시 종로구 창신6나길 2"
2837,"달리와 감자탕","서울 평창동 맨션 378-1","서울특별시 종로구 평창11길 51"
2838,"달리와 감자탕",동호로17길,"서울특별시 중구 동호로17길 121"
2839,"달리와 감자탕",인천타워대로,"인천광역시 연수구 인천타워대로"
2840,"달리와 감자탕","오크우드프리미어 인천","인천광역시 연수구 컨벤시아대로 165"
2841,"달리와 감자탕","경원재 앰배서더 인천","인천광역시 연수구 테크노파크로 200"
2842,"달리와 감자탕","그랜드 하얏트 인천","인천광역시 중구 영종해안남로321번길 208"
2843,"달리와 감자탕","스위스마을 컬러스테이","제주특별자치도 제주시 조천읍 함와로 566-27"
2844,"달리와 감자탕",합덕성당,"충청남도 당진시 합덕읍 합덕성당2길 22"
2845,"달리와 감자탕","모나무르 복합문화공간 아산","충청남도 아산시 순천향로 624"
2846,"달의 연인 - 보보경심 려",선교장,"강원도 강릉시 운정길 63 선교장"
2847,"달의 연인 - 보보경심 려",요선암,"강원도 영월군 무릉도원면 무릉리"
2848,"달의 연인 - 보보경심 려",효원공원,"경기도 수원시 팔달구 동수원로 397"
2849,"달의 연인 - 보보경심 려",효원공원월화원,"경기도 수원시 팔달구 동수원로 399"
2850,"달의 연인 - 보보경심 려","한택 식물원","경기도 용인시 처인구 백암면 한택로 2"
2851,"달의 연인 - 보보경심 려",포천아트밸리,"경기도 포천시 신북면 아트밸리로 234"
2852,"달의 연인 - 보보경심 려","위양못 이팝나무","경상남도 밀양시 부북면 위양리 297"
2853,"달의 연인 - 보보경심 려",반곡지,"경상북도 경산시 남산면 반곡리 246"
2854,"달의 연인 - 보보경심 려",부용대,"경상북도 안동시 풍천면 광덕솔밭길 72"
2855,"달의 연인 - 보보경심 려",아홉산숲,"부산광역시 기장군 철마면 웅천리 520-10"
2856,"달의 연인 - 보보경심 려",사성암,"전라남도 구례군 문척면 사성암길 303"
2857,"달의 연인 - 보보경심 려",나주영상테마파크,"전라남도 나주시 공산면 덕음로 450"
2858,"달의 연인 - 보보경심 려",세연정,"전라남도 완도군 보길면 부황길 57"
2859,"달의 연인 - 보보경심 려",광한루원,"전라북도 남원시 요천로 1447"
2860,"달의 연인 - 보보경심 려",내소사,"전라북도 부안군 진서면 내소사로 243"
2861,"달의 연인 - 보보경심 려",백제문화단지,"충청남도 부여군 규암면 백제문로 455"
2862,"달의 연인 - 보보경심 려",온달관광지,"충청북도 단양군 영춘면 온달로 23"
2863,"달자의 봄",팍스타워,"서울특별시 강남구 언주로 609"
2864,"달자의 봄",유니버셜아트센터,"서울특별시 광진구 천호대로 664"
